player_id,player_name,position,season,week,carries,targets,receptions,touches,actual_fpts,exp_fpts,delta,flag
00-0030564,DeAndre Hopkins,WR,2024,7,0,1,1,1,1.6,1.31,0.29,Neutral
00-0038933,Dalton Kincaid,TE,2024,7,0,6,3,3,8.2,10.63,-2.4300000000000015,Neutral
,,,2024,7,0,2,0,0,0.0,0.75,-0.75,Neutral
00-0039875,Ray Davis,RB,2024,7,5,1,1,6,11.7,4.1899999999999995,7.51,Buy-Low
00-0035537,Ty Johnson,RB,2024,7,0,1,1,1,7.4,3.54,3.86,Neutral
,,,2024,7,0,1,0,0,0.0,1.2,-1.2,Neutral
00-0037594,Julius Chestnut,RB,2024,7,3,1,1,4,3.4,4.49,-1.0900000000000003,Neutral
00-0036212,Tua Tagovailoa,QB,2024,8,3,0,0,3,14.66,16.9,-2.2399999999999984,Neutral
00-0035125,Alec Ingold,RB,2024,8,1,3,3,4,5.2,4.89,0.3100000000000005,Neutral
00-0033040,Tyreek Hill,WR,2024,8,0,9,6,6,13.2,17.24,-4.039999999999999,Sell-High
00-0039040,De'Von Achane,RB,2024,8,10,8,6,16,26.7,17.25,9.45,Buy-Low
00-0038720,Julian Hill,TE,2024,8,0,3,3,3,4.1,5.93,-1.83,Neutral
00-0035228,Kyler Murray,QB,2024,8,5,0,0,5,22.18,17.64,4.539999999999999,Buy-Low
00-0033553,James Conner,RB,2024,8,20,3,2,22,14.9,19.1,-4.200000000000001,Sell-High
00-0037744,Trey McBride,TE,2024,8,0,11,9,9,21.4,17.82,3.5799999999999983,Neutral
00-0033858,Jonnu Smith,TE,2024,8,0,6,4,4,6.0,9.35,-3.3499999999999996,Neutral
00-0036620,Dee Eskridge,WR,2024,8,0,1,1,1,1.6,1.34,0.26,Neutral
00-0031687,Raheem Mostert,RB,2024,8,9,2,1,10,16.0,13.47,2.530000000000001,Neutral
00-0039849,Marvin Harrison Jr.,WR,2024,8,0,7,6,6,23.1,13.06,10.04,Buy-Low
00-0039041,Elijah Higgins,TE,2024,8,0,2,2,2,3.3,4.14,-0.8399999999999999,Neutral
00-0038559,Michael Wilson,WR,2024,8,0,6,5,5,14.1,10.99,3.109999999999999,Neutral
00-0036613,Jaylen Waddle,WR,2024,8,0,6,4,4,8.5,9.85,-1.3499999999999996,Neutral
00-0033891,Zay Jones,WR,2024,8,0,1,1,1,1.3,1.43,-0.1299999999999999,Neutral
,,,2024,8,0,3,0,0,0.0,4.28,-4.28,Sell-High
00-0038705,Emari Demercado,RB,2024,8,0,1,0,0,0.0,1.56,-1.56,Neutral
00-0035500,Greg Dortch,WR,2024,8,0,2,1,1,1.9,3.0,-1.1,Neutral
00-0029604,Kirk Cousins,QB,2024,8,3,0,0,3,28.64,13.04,15.6,Buy-Low
00-0037238,Drake London,WR,2024,8,0,6,4,4,7.4,9.46,-2.0600000000000005,Neutral
00-0036970,Kyle Pitts,TE,2024,8,0,5,4,4,25.1,7.42,17.68,Buy-Low
00-0034855,Baker Mayfield,QB,2024,8,3,0,0,3,22.3,21.31,0.990000000000002,Neutral
00-0039361,Bucky Irving,RB,2024,8,9,7,7,16,15.4,14.21,1.1899999999999995,Neutral
00-0038129,Cade Otton,TE,2024,8,0,10,9,9,29.1,19.84,9.260000000000002,Buy-Low
00-0032385,Sterling Shepard,WR,2024,8,0,5,3,3,4.8,7.23,-2.4300000000000006,Neutral
00-0036309,Darnell Mooney,WR,2024,8,0,6,4,4,18.6,13.54,5.060000000000002,Buy-Low
,,,2024,8,0,1,0,0,0.0,1.33,-1.33,Neutral
00-0038951,Sean Tucker,RB,2024,8,2,1,1,3,2.5,2.3,0.2000000000000001,Neutral
00-0039052,Trey Palmer,WR,2024,8,0,2,2,2,4.9,2.82,2.0800000000000005,Neutral
00-0037256,Rachaad White,RB,2024,8,6,6,5,11,15.7,11.96,3.74,Neutral
00-0034407,Ray-Ray McCloud,WR,2024,8,1,3,3,4,5.6,5.04,0.5599999999999996,Neutral
00-0039855,Jalen McMillan,WR,2024,8,1,7,4,5,9.2,13.34,-4.140000000000001,Sell-High
00-0038542,Bijan Robinson,RB,2024,8,13,7,7,20,23.6,17.71,5.890000000000001,Buy-Low
00-0038824,Ryan Miller,WR,2024,8,0,5,3,3,4.9,8.31,-3.41,Neutral
00-0038821,Rakim Jarrett,WR,2024,8,0,3,3,3,8.8,5.67,3.130000000000001,Neutral
,,,2024,8,0,4,0,0,0.0,5.15,-5.15,Sell-High
00-0036429,Charlie Woerner,TE,2024,8,0,1,1,1,2.3,1.51,0.7899999999999998,Neutral
00-0034796,Lamar Jackson,QB,2024,8,8,0,0,8,24.159999999999997,21.45,2.7099999999999973,Neutral
00-0038046,Charlie Kolar,TE,2024,8,0,2,1,1,1.9,2.93,-1.0300000000000002,Neutral
00-0039064,Zay Flowers,WR,2024,8,0,12,7,7,18.5,20.16,-1.66,Neutral
00-0036550,Rashod Bateman,WR,2024,8,0,5,1,1,3.8,7.74,-3.94,Neutral
00-0034753,Mark Andrews,TE,2024,8,0,5,5,5,14.6,9.69,4.91,Buy-Low
00-0037838,Isaiah Likely,TE,2024,8,0,4,4,4,8.7,6.47,2.2299999999999995,Neutral
00-0031503,Jameis Winston,QB,2024,8,2,0,0,2,25.56,18.66,6.899999999999999,Buy-Low
00-0033885,David Njoku,TE,2024,8,0,7,5,5,17.1,12.56,4.540000000000001,Buy-Low
00-0034791,Nick Chubb,RB,2024,8,16,2,0,16,5.2,10.42,-5.22,Sell-High
00-0036980,Elijah Moore,WR,2024,8,0,12,8,8,16.5,19.46,-2.960000000000001,Neutral
00-0036407,Jerry Jeudy,WR,2024,8,0,8,5,5,12.9,13.48,-0.5800000000000001,Neutral
00-0038979,Cedric Tillman,WR,2024,8,0,9,7,7,28.9,16.99,11.91,Buy-Low
00-0031549,Nelson Agholor,WR,2024,8,0,5,3,3,12.6,9.66,2.9399999999999995,Neutral
00-0038098,Pierre Strong,RB,2024,8,0,1,1,1,1.3,1.64,-0.3399999999999998,Neutral
00-0034364,Jordan Akins,TE,2024,8,0,1,0,0,0.0,1.76,-1.76,Neutral
00-0032764,Derrick Henry,RB,2024,8,11,1,1,12,14.7,9.93,4.770000000000001,Buy-Low
00-0032141,Geoff Swaim,TE,2024,8,0,1,1,1,1.7,1.46,0.24,Neutral
,,,2024,8,0,3,0,0,0.0,1.39,-1.39,Neutral
00-0034975,Justice Hill,RB,2024,8,2,1,1,3,2.9,2.54,0.3599999999999999,Neutral
00-0030565,Geno Smith,QB,2024,8,5,0,0,5,8.08,12.12,-4.039999999999999,Sell-High
00-0035644,Noah Fant,TE,2024,8,0,4,3,3,5.2,4.81,0.3900000000000005,Neutral
00-0038134,Kenneth Walker III,RB,2024,8,9,5,4,13,8.5,14.67,-6.17,Sell-High
00-0032211,Tyler Lockett,WR,2024,8,0,3,1,1,1.9,3.59,-1.69,Neutral
00-0034857,Josh Allen,QB,2024,8,7,0,0,7,19.82,24.91,-5.09,Sell-High
00-0035689,Dawson Knox,TE,2024,8,0,2,2,2,7.0,4.08,2.92,Neutral
00-0037261,Khalil Shakir,WR,2024,8,1,10,9,10,19.9,15.59,4.309999999999999,Buy-Low
00-0038933,Dalton Kincaid,TE,2024,8,0,7,4,4,13.1,12.6,0.5,Neutral
00-0039901,Keon Coleman,WR,2024,8,0,7,5,5,18.0,15.64,2.359999999999999,Neutral
00-0038543,Jaxon Smith-Njigba,WR,2024,8,0,7,6,6,12.9,11.01,1.8900000000000008,Neutral
00-0037248,James Cook,RB,2024,8,17,3,3,20,28.3,16.66,11.64,Buy-Low
00-0031544,Amari Cooper,WR,2024,8,0,2,1,1,1.3,2.61,-1.3099999999999998,Neutral
00-0036268,Laviska Shenault Jr.,WR,2024,8,0,1,1,1,2.0,1.27,0.73,Neutral
00-0038752,Jake Bobo,WR,2024,8,0,1,1,1,2.5,1.62,0.8799999999999999,Neutral
00-0039793,AJ Barner,TE,2024,8,0,2,2,2,5.4,3.62,1.7800000000000002,Neutral
00-0035537,Ty Johnson,RB,2024,8,0,1,0,0,0.0,2.37,-2.37,Neutral
,,,2024,8,0,2,0,0,0.0,5.07,-5.07,Sell-High
00-0039165,Zach Charbonnet,RB,2024,8,3,4,3,6,11.4,12.06,-0.6599999999999984,Neutral
,,,2024,8,0,2,0,0,0.0,2.25,-2.25,Neutral
00-0039732,Bo Nix,QB,2024,8,5,0,0,5,29.76,30.28,-0.5200000000000031,Neutral
00-0035406,Lil'Jordan Humphrey,WR,2024,8,0,6,4,4,4.2,12.68,-8.48,Sell-High
00-0039150,Bryce Young,QB,2024,8,3,0,0,3,13.56,13.8,-0.2400000000000002,Neutral
00-0035243,Miles Sanders,RB,2024,8,1,7,7,8,11.5,10.03,1.4700000000000006,Neutral
00-0039491,Jalen Coker,WR,2024,8,0,6,4,4,17.8,9.57,8.23,Buy-Low
00-0036555,Chuba Hubbard,RB,2024,8,15,2,2,17,9.1,9.16,-0.0600000000000005,Neutral
00-0039342,Xavier Legette,WR,2024,8,1,7,4,5,13.4,11.86,1.5399999999999991,Neutral
00-0036997,Javonte Williams,RB,2024,8,17,5,4,21,9.2,22.41,-13.21,Sell-High
00-0034348,Courtland Sutton,WR,2024,8,0,11,8,8,17.12,21.99,-4.869999999999997,Sell-High
00-0033589,David Moore,WR,2024,8,0,5,4,4,7.9,7.03,0.8700000000000001,Neutral
00-0036422,Adam Trautman,TE,2024,8,0,4,4,4,18.5,8.57,9.93,Buy-Low
,,,2024,8,0,1,0,0,0.0,2.2,-2.2,Neutral
00-0039424,Devaughn Vele,WR,2024,8,0,3,3,3,5.8,5.1,0.7000000000000002,Neutral
00-0038783,Nate Adkins,TE,2024,8,0,1,1,1,7.3,3.65,3.65,Neutral
00-0039062,Jonathan Mingo,WR,2024,8,0,3,0,0,0.0,4.44,-4.44,Sell-High
00-0038976,Marvin Mims Jr.,WR,2024,8,0,2,1,1,1.8,3.07,-1.2699999999999998,Neutral
00-0039868,Troy Franklin,WR,2024,8,1,2,1,2,1.9,4.89,-2.9899999999999993,Neutral
00-0028872,Johnny Hekker,P,2024,8,0,0,0,0,0.0,0.31,-0.31,Neutral
00-0036037,Sam Franklin Jr.,DB,2024,8,0,1,0,0,0.0,1.51,-1.51,Neutral
00-0038794,Jaleel McLaughlin,RB,2024,8,8,1,1,9,12.6,6.869999999999999,5.730000000000002,Buy-Low
,,,2024,8,0,3,0,0,0.0,3.29,-3.29,Neutral
00-0037005,Tommy Tremble,TE,2024,8,0,3,2,2,3.3,4.18,-0.8799999999999999,Neutral
00-0032943,Riley Dixon,P,2024,8,0,0,0,0,0.12,0.32,-0.2,Neutral
00-0037539,Lucas Krull,TE,2024,8,0,2,2,2,3.8,3.6,0.1999999999999997,Neutral
00-0031595,Michael Burton,RB,2024,8,0,1,1,1,3.8,2.16,1.6399999999999997,Neutral
00-0039356,Ja'Tavion Sanders,TE,2024,8,0,1,1,1,1.7,1.52,0.1799999999999999,Neutral
00-0039918,Caleb Williams,QB,2024,8,9,0,0,9,9.94,18.08,-8.139999999999997,Sell-High
00-0034827,DJ Moore,WR,2024,8,2,4,2,4,5.4,9.93,-4.529999999999999,Sell-High
00-0039910,Jayden Daniels,QB,2024,8,8,0,0,8,22.24,24.36,-2.120000000000001,Neutral
00-0030061,Zach Ertz,TE,2024,8,0,11,7,7,14.7,19.47,-4.77,Sell-High
00-0039355,Luke McCaffrey,WR,2024,8,0,2,1,1,1.8,4.06,-2.26,Neutral
00-0039919,Rome Odunze,WR,2024,8,2,6,3,5,8.4,11.42,-3.0199999999999996,Neutral
00-0030279,Keenan Allen,WR,2024,8,0,7,2,2,5.9,10.95,-5.049999999999999,Sell-High
00-0033895,Gerald Everett,TE,2024,8,0,2,1,1,1.3,2.68,-1.38,Neutral
00-0033591,Noah Brown,WR,2024,8,0,6,3,3,16.3,10.66,5.640000000000001,Buy-Low
00-0033699,Austin Ekeler,RB,2024,8,7,3,2,9,7.800000000000001,9.36,-1.5599999999999987,Neutral
00-0035659,Terry McLaurin,WR,2024,8,0,8,5,5,17.5,14.79,2.710000000000001,Neutral
,,,2024,8,0,4,0,0,0.0,7.06,-7.06,Sell-High
00-0036628,John Bates,TE,2024,8,0,2,1,1,3.0,2.94,0.06,Neutral
00-0037746,Brian Robinson,RB,2024,8,16,1,1,17,8.6,11.88,-3.280000000000001,Neutral
00-0036626,Dyami Brown,WR,2024,8,0,1,1,1,1.6,1.43,0.1700000000000001,Neutral
,,,2024,8,0,3,0,0,0.0,3.54,-3.54,Neutral
00-0036290,Cole Kmet,TE,2024,8,0,1,1,1,4.4,2.9,1.5000000000000004,Neutral
00-0031763,DeAndre Carter,WR,2024,8,0,1,1,1,1.7,2.3,-0.5999999999999999,Neutral
00-0033077,Dak Prescott,QB,2024,8,1,0,0,1,13.62,15.46,-1.84,Neutral
00-0036358,CeeDee Lamb,WR,2024,8,0,17,13,13,39.6,28.01,11.59,Buy-Low
00-0037834,Brock Purdy,QB,2024,8,8,0,0,8,26.0,18.92,7.079999999999998,Buy-Low
00-0039916,Ricky Pearsall,WR,2024,8,1,4,4,5,11.7,7.12,4.579999999999999,Buy-Low
00-0035719,Deebo Samuel Sr.,WR,2024,8,4,7,4,8,12.6,16.18,-3.58,Neutral
00-0038041,Jake Ferguson,TE,2024,8,0,8,6,6,8.3,11.91,-3.609999999999999,Neutral
00-0033893,Dalvin Cook,RB,2024,8,6,1,1,7,3.2,4.17,-0.9699999999999998,Neutral
00-0037801,KaVontae Turpin,WR,2024,8,1,4,1,2,3.7,6.8,-3.0999999999999996,Neutral
00-0033288,George Kittle,TE,2024,8,0,7,6,6,24.8,14.7,10.1,Buy-Low
00-0037666,Jalen Tolbert,WR,2024,8,0,3,3,3,7.4,4.71,2.6900000000000004,Neutral
00-0039530,Brevyn Spann-Ford,TE,2024,8,0,2,0,0,0.0,4.36,-4.36,Sell-High
00-0039363,Isaac Guerendo,RB,2024,8,14,4,3,17,19.2,13.85,5.349999999999998,Buy-Low
00-0032128,Chris Conley,WR,2024,8,0,1,0,0,0.0,1.7,-1.7,Neutral
00-0038647,Ronnie Bell,WR,2024,8,0,1,0,0,0.0,1.69,-1.69,Neutral
00-0033045,Ezekiel Elliott,RB,2024,8,10,1,1,11,10.8,10.28,0.5199999999999996,Neutral
,,,2024,8,0,1,0,0,0.0,1.52,-1.52,Neutral
00-0029892,Kyle Juszczyk,RB,2024,8,1,1,1,2,1.7000000000000002,3.58,-1.88,Neutral
,,,2024,8,0,1,0,0,0.0,1.43,-1.43,Neutral
00-0038640,Jalen Brooks,WR,2024,8,0,1,0,0,0.0,1.41,-1.41,Neutral
00-0036264,Jordan Love,QB,2024,8,1,0,0,1,5.74,12.04,-6.300000000000001,Sell-High
00-0038124,Christian Watson,WR,2024,8,0,6,4,4,7.9,11.6,-3.6999999999999993,Neutral
00-0038996,Tucker Kraft,TE,2024,8,0,3,3,3,16.8,8.53,8.270000000000001,Buy-Low
00-0035700,Josh Jacobs,RB,2024,8,25,2,1,26,25.5,17.38,8.120000000000001,Buy-Low
00-0036971,Trevor Lawrence,QB,2024,8,4,0,0,4,25.32,16.84,8.48,Buy-Low
00-0038555,Tank Bigsby,RB,2024,8,18,3,2,20,10.6,14.58,-3.98,Neutral
00-0034775,Christian Kirk,WR,2024,8,0,5,2,2,7.9,8.39,-0.4900000000000002,Neutral
00-0039146,Jayden Reed,WR,2024,8,1,3,2,3,7.5,5.96,1.54,Neutral
00-0038935,Brenton Strange,TE,2024,8,0,5,5,5,10.9,7.77,3.130000000000001,Neutral
00-0039893,Brian Thomas Jr.,WR,2024,8,0,4,3,3,15.0,8.8,6.199999999999999,Buy-Low
00-0037816,Romeo Doubs,WR,2024,8,0,6,3,3,10.2,12.18,-1.9800000000000004,Neutral
00-0038393,Dontayvion Wicks,WR,2024,8,0,2,2,2,3.1,2.9,0.2000000000000001,Neutral
00-0038809,Ben Sims,TE,2024,8,0,1,0,0,0.0,2.25,-2.25,Neutral
00-0038797,Emanuel Wilson,RB,2024,8,4,2,2,6,2.3,5.79,-3.49,Neutral
00-0038685,Chris Brooks,RB,2024,8,4,1,1,5,2.7,3.38,-0.6799999999999997,Neutral
00-0037091,Bo Melton,WR,2024,8,0,1,0,0,0.0,1.61,-1.61,Neutral
00-0033881,Evan Engram,TE,2024,8,0,5,4,4,13.6,8.37,5.23,Buy-Low
00-0038606,Parker Washington,WR,2024,8,0,4,3,3,7.6,7.81,-0.2099999999999999,Neutral
,,,2024,8,0,2,0,0,0.0,2.94,-2.94,Neutral
00-0035628,D'Ernest Johnson,RB,2024,8,1,2,1,2,3.3,3.54,-0.2400000000000002,Neutral
00-0036497,Tim Jones,WR,2024,8,0,2,1,1,3.0,2.95,0.0499999999999998,Neutral
00-0038128,Malik Willis,QB,2024,8,4,0,0,4,8.54,5.41,3.129999999999999,Neutral
00-0039163,C.J. Stroud,QB,2024,8,1,0,0,1,12.4,15.08,-2.6799999999999997,Neutral
00-0033897,Joe Mixon,RB,2024,8,25,6,4,29,23.4,20.41,2.9899999999999984,Neutral
00-0031588,Stefon Diggs,WR,2024,8,1,9,5,6,12.7,15.9,-3.200000000000001,Neutral
00-0037614,John Metchie III,WR,2024,8,0,4,3,3,5.9,6.68,-0.7799999999999994,Neutral
00-0038977,Tank Dell,WR,2024,8,0,4,4,4,13.5,7.75,5.75,Buy-Low
00-0039164,Anthony Richardson,QB,2024,8,6,0,0,6,13.5,19.37,-5.870000000000001,Sell-High
00-0036252,Michael Pittman,WR,2024,8,0,6,1,1,2.6,12.78,-10.18,Sell-High
00-0036223,Jonathan Taylor,RB,2024,8,20,1,1,21,18.7,17.49,1.2100000000000009,Neutral
00-0033217,Mo Alie-Cox,TE,2024,8,0,1,0,0,0.0,2.89,-2.89,Neutral
00-0038997,Josh Downs,WR,2024,8,0,9,4,4,20.9,14.89,6.009999999999998,Buy-Low
00-0039890,Adonai Mitchell,WR,2024,8,0,4,1,1,1.9,5.92,-4.02,Sell-High
00-0034383,Dalton Schultz,TE,2024,8,0,6,4,4,9.2,9.32,-0.120000000000001,Neutral
00-0038394,Will Mallory,TE,2024,8,0,2,0,0,0.0,3.45,-3.45,Neutral
00-0039359,Cade Stover,TE,2024,8,0,3,2,2,3.9,4.85,-0.9499999999999996,Neutral
00-0030431,Robert Woods,WR,2024,8,0,2,2,2,3.8,2.97,0.8299999999999996,Neutral
00-0037664,Alec Pierce,WR,2024,8,0,4,1,1,2.1,7.69,-5.59,Sell-High
00-0036876,Kylen Granson,TE,2024,8,0,2,1,1,1.4,2.79,-1.39,Neutral
00-0038618,Xavier Hutchinson,WR,2024,8,0,1,1,1,2.9,1.76,1.14,Neutral
,,,2024,8,0,1,0,0,0.0,1.48,-1.48,Neutral
00-0033854,Dare Ogunbowale,RB,2024,8,1,1,0,1,0.4,1.63,-1.23,Neutral
00-0037120,Tyler Goodson,RB,2024,8,0,1,0,0,0.0,2.19,-2.19,Neutral
00-0036984,Trey Sermon,RB,2024,8,0,1,1,1,2.4,1.56,0.8399999999999999,Neutral
,,,2024,8,0,1,0,0,0.0,0.0,0.0,Neutral
00-0033873,Patrick Mahomes,QB,2024,8,6,0,0,6,18.18,20.48,-2.3000000000000007,Neutral
00-0030506,Travis Kelce,TE,2024,8,0,12,10,10,25.0,24.19,0.8099999999999987,Neutral
00-0030564,DeAndre Hopkins,WR,2024,8,0,3,2,2,4.9,4.84,0.0600000000000005,Neutral
00-0033526,Samaje Perine,RB,2024,8,0,2,2,2,5.0,3.23,1.77,Neutral
00-0035289,Gardner Minshew,QB,2024,8,2,0,0,2,16.96,9.6,7.359999999999999,Buy-Low
00-0034972,Alexander Mattison,RB,2024,8,14,5,5,19,9.4,23.52,-14.12,Sell-High
00-0034960,Jakobi Meyers,WR,2024,8,0,7,6,6,17.2,10.92,6.279999999999999,Buy-Low
00-0038563,Tre Tucker,WR,2024,8,1,3,2,3,5.3,5.37,-0.0700000000000002,Neutral
00-0039338,Brock Bowers,TE,2024,8,0,5,5,5,10.8,7.12,3.6800000000000006,Neutral
00-0039894,Xavier Worthy,WR,2024,8,0,8,4,4,13.7,15.03,-1.33,Neutral
00-0034386,Justin Watson,WR,2024,8,0,3,3,3,6.3,4.95,1.3499999999999996,Neutral
00-0039325,Carson Steele,RB,2024,8,2,1,1,3,2.4,2.31,0.0899999999999998,Neutral
00-0036637,Noah Gray,TE,2024,8,0,3,3,3,5.3,3.8,1.5,Neutral
00-0033923,Kareem Hunt,RB,2024,8,21,1,1,22,13.3,18.75,-5.449999999999999,Sell-High
,,,2024,8,0,3,0,0,0.0,0.79,-0.79,Neutral
,,,2024,8,0,3,0,0,0.0,2.65,-2.65,Neutral
00-0036527,DJ Turner,WR,2024,8,1,4,4,5,13.2,6.7,6.500000000000001,Buy-Low
00-0035140,Mecole Hardman,WR,2024,8,0,1,1,1,1.8,1.61,0.1899999999999999,Neutral
00-0035547,Joseph Fortson,TE,2024,8,0,1,0,0,0.0,3.82,-3.82,Neutral
00-0038920,John Shenker,TE,2024,8,0,1,1,1,1.7,1.43,0.27,Neutral
00-0032104,Ameer Abdullah,RB,2024,8,1,2,1,2,2.1,3.45,-1.35,Neutral
00-0034869,Sam Darnold,QB,2024,8,3,0,0,3,18.200000000000003,15.58,2.6200000000000028,Neutral
00-0036322,Justin Jefferson,WR,2024,8,0,9,8,8,19.5,19.11,0.3900000000000005,Neutral
00-0035249,Josh Oliver,TE,2024,8,0,2,2,2,11.0,5.5,5.5,Buy-Low
00-0026498,Matthew Stafford,QB,2024,8,3,0,0,3,24.76,19.44,5.320000000000004,Buy-Low
00-0039075,Puka Nacua,WR,2024,8,2,9,7,9,18.1,17.75,0.3500000000000014,Neutral
00-0036427,Tyler Johnson,WR,2024,8,0,1,1,1,1.6,1.42,0.1800000000000001,Neutral
00-0033908,Cooper Kupp,WR,2024,8,0,8,5,5,16.1,16.0,0.1000000000000014,Neutral
00-0037840,Kyren Williams,RB,2024,8,23,7,5,28,22.6,23.92,-1.3200000000000005,Neutral
00-0038994,Jordan Addison,WR,2024,8,0,3,2,2,4.2,5.14,-0.9399999999999996,Neutral
00-0034487,Trent Sherfield,WR,2024,8,0,1,1,1,8.0,2.92,5.08,Buy-Low
00-0037291,Jalen Nailor,WR,2024,8,0,4,2,2,3.6,6.7,-3.1,Neutral
,,,2024,8,0,2,0,0,0.0,3.57,-3.57,Neutral
00-0036244,Colby Parkinson,TE,2024,8,0,2,2,2,3.7,3.25,0.4500000000000002,Neutral
00-0032775,Demarcus Robinson,WR,2024,8,0,3,2,2,17.5,7.54,9.96,Buy-Low
00-0033293,Aaron Jones,RB,2024,8,19,2,2,21,11.5,15.2,-3.700000000000001,Neutral
00-0036849,Tutu Atwell,WR,2024,8,0,2,1,1,2.8,5.99,-3.1900000000000004,Neutral
00-0033246,Johnny Mundt,TE,2024,8,0,2,1,1,2.0,3.34,-1.34,Neutral
00-0039738,Blake Corum,RB,2024,8,4,1,1,5,2.8,3.51,-0.71,Neutral
00-0037004,Hunter Long,TE,2024,8,0,1,1,1,2.8,1.81,0.9899999999999998,Neutral
00-0036355,Justin Herbert,QB,2024,8,4,0,0,4,24.06,19.08,4.98,Buy-Low
00-0036158,J.K. Dobbins,RB,2024,8,17,7,4,21,16.799999999999997,21.950000000000003,-5.150000000000006,Sell-High
00-0036988,Josh Palmer,WR,2024,8,0,4,2,2,9.2,6.57,2.629999999999999,Neutral
,,,2024,8,0,2,0,0,0.0,2.35,-2.35,Neutral
00-0039376,Spencer Rattler,QB,2024,8,0,0,0,0,6.24,6.69,-0.4500000000000002,Neutral
00-0033357,Taysom Hill,TE,2024,8,4,4,2,6,6.22,7.580000000000001,-1.3600000000000012,Neutral
,,,2024,8,0,4,0,0,0.0,5.1,-5.1,Sell-High
00-0034159,Will Dissly,TE,2024,8,0,7,5,5,9.1,10.74,-1.6400000000000006,Neutral
00-0039915,Ladd McConkey,WR,2024,8,0,6,6,6,29.1,13.91,15.19,Buy-Low
00-0037239,Chris Olave,WR,2024,8,0,14,8,8,18.7,24.32,-5.620000000000001,Sell-High
00-0036387,Jalen Reagor,WR,2024,8,0,2,2,2,5.5,3.29,2.21,Neutral
00-0033906,Alvin Kamara,RB,2024,8,10,11,6,16,18.2,20.18,-1.9800000000000004,Neutral
00-0036727,Adam Prentice,RB,2024,8,0,1,0,0,0.0,1.55,-1.55,Neutral
00-0036646,Simi Fehoko,WR,2024,8,0,2,0,0,0.0,5.42,-5.42,Sell-High
00-0039623,Mason Tipton,WR,2024,8,0,2,2,2,3.4,2.89,0.5099999999999998,Neutral
00-0036040,Juwan Johnson,TE,2024,8,0,4,3,3,7.8,6.85,0.9500000000000002,Neutral
00-0038998,Jake Haener,QB,2024,8,2,0,0,2,5.88,9.94,-4.06,Sell-High
00-0038614,Scott Matlock,RB,2024,8,0,1,1,1,1.9,1.59,0.3099999999999998,Neutral
00-0031690,Eric Tomlinson,TE,2024,8,0,1,0,0,0.0,4.49,-4.49,Sell-High
00-0039386,Bub Means,WR,2024,8,0,1,1,1,4.6,1.14,3.46,Neutral
00-0034981,Foster Moreau,TE,2024,8,0,1,0,0,0.0,3.14,-3.14,Neutral
00-0029263,Russell Wilson,QB,2024,8,3,0,0,3,15.82,14.33,1.4899999999999984,Neutral
00-0037837,Calvin Austin III,WR,2024,8,0,4,3,3,14.4,8.23,6.17,Buy-Low
00-0036415,Van Jefferson,WR,2024,8,0,5,4,4,10.2,9.09,1.1099999999999994,Neutral
00-0037228,Jaylen Warren,RB,2024,8,9,3,2,11,7.9,10.06,-2.1599999999999993,Neutral
00-0035710,Daniel Jones,QB,2024,8,3,0,0,3,8.66,11.45,-2.789999999999999,Neutral
00-0035535,Darius Slayton,WR,2024,8,0,7,4,4,14.8,9.8,5.0,Buy-Low
00-0039384,Tyrone Tracy Jr.,RB,2024,8,20,3,2,22,23.0,12.81,10.19,Buy-Low
00-0038117,Wan'Dale Robinson,WR,2024,8,0,5,5,5,8.0,5.95,2.05,Neutral
00-0038558,Darnell Washington,TE,2024,8,0,1,1,1,3.9,1.86,2.04,Neutral
00-0035250,Devin Singletary,RB,2024,8,2,3,2,4,4.300000000000001,4.75,-0.4499999999999993,Neutral
00-0039337,Malik Nabers,WR,2024,8,0,13,7,7,14.1,17.43,-3.33,Neutral
00-0031484,Chris Manhertz,TE,2024,8,0,1,0,0,0.0,0.95,-0.95,Neutral
00-0036893,Najee Harris,RB,2024,8,19,4,3,22,16.1,16.7,-0.5999999999999979,Neutral
00-0035298,Scott Miller,WR,2024,8,0,2,0,0,0.0,3.46,-3.46,Neutral
00-0037247,George Pickens,WR,2024,8,0,5,4,4,11.4,8.09,3.3100000000000005,Neutral
00-0031585,MyCole Pruitt,TE,2024,8,0,1,1,1,2.0,1.51,0.49,Neutral
00-0038396,Eric Gray,RB,2024,8,0,1,1,1,1.3,1.33,-0.03,Neutral
,,,2024,8,0,1,0,0,0.0,0.0,0.0,Neutral
00-0036894,Pat Freiermuth,TE,2024,8,0,2,2,2,3.9,2.63,1.27,Neutral
00-0039847,Theo Johnson,TE,2024,8,0,4,3,3,6.5,5.05,1.4500000000000002,Neutral
,,,2024,8,0,1,0,0,0.0,0.93,-0.93,Neutral
00-0039851,Drake Maye,QB,2024,8,3,0,0,3,11.52,4.23,7.289999999999999,Buy-Low
00-0038608,Kayshon Boutte,WR,2024,8,0,6,3,3,7.6,9.97,-2.370000000000001,Neutral
00-0023459,Aaron Rodgers,QB,2024,8,0,0,0,0,17.32,16.58,0.740000000000002,Neutral
00-0037805,Jeremy Ruckert,TE,2024,8,0,3,3,3,4.4,4.35,0.0500000000000007,Neutral
00-0038120,Breece Hall,RB,2024,8,16,3,1,17,9.9,13.77,-3.869999999999999,Neutral
